,characterID,character_name,movieID,movie_title,gender,position_in_credits
2025,u3036,VICEROY,m198,star trek: nemesis,?,?
2026,u3037,WORF,m198,star trek: nemesis,?,?
2027,u3038,BENNY,m199,starman,?,?
2028,u3039,CLERK,m199,starman,?,?
2029,u3040,COOK,m199,starman,?,?
2030,u3041,DRIVER,m199,starman,?,?
2031,u3044,LYMAN,m199,starman,?,?
2032,u3046,MAN,m199,starman,?,?
2033,u3047,OFFICER,m199,starman,?,?
2034,u3048,SECURITY GUARD,m199,starman,?,?
2035,u3051,TEENAGER,m199,starman,?,?
2036,u3052,WOMAN,m199,starman,?,?
2037,u3053,BEEMER,m200,strange days,?,?
2038,u3054,EDUARDO,m200,strange days,?,?
2039,u3056,KEITH,m200,strange days,?,?
2040,u3060,STRICKLAND,m200,strange days,?,?
2041,u3062,TRAN,m200,strange days,?,?
2042,u3063,ZANDER,m200,strange days,?,?
2043,u3064,CANDY,m201,suspect zero,?,?
2044,u3065,DAITZ,m201,suspect zero,?,?
2045,u3066,DUNCAN,m201,suspect zero,?,?
2046,u3068,EAGLEFOOT,m201,suspect zero,?,?
2047,u3069,FOREMAN,m201,suspect zero,?,?
2048,u3070,HAROLD,m201,suspect zero,?,?
2049,u3071,JANITA,m201,suspect zero,?,?
2050,u3074,LOW,m201,suspect zero,?,?
2051,u3076,MURMAN,m201,suspect zero,?,?
2052,u3077,SALINAS,m201,suspect zero,?,?
2053,u3078,ZERO,m201,suspect zero,?,?
2054,u3079,ANSWERING MACHINE,m202,swingers,?,?
2055,u3080,BLONDE,m202,swingers,?,?
2056,u3082,CHARLES,m202,swingers,?,?
2058,u3084,DEALER,m202,swingers,?,?
2060,u3087,MICHELLE,m202,swingers,?,?
2062,u3093,WAITRESS,m202,swingers,?,?
2063,u3094,BONASERA,m203,the godfather,?,?
2064,u3095,CARLO,m203,the godfather,?,?
2065,u3096,CLEMENZA,m203,the godfather,?,?
2066,u3097,CONNIE,m203,the godfather,?,?
2067,u3099,DON TOMMASSINO,m203,the godfather,?,?
2068,u3100,FABRIZZIO,m203,the godfather,?,?
2069,u3101,FREDO,m203,the godfather,?,?
2070,u3103,JOHNNY,m203,the godfather,?,?
2071,u3106,MOE,m203,the godfather,?,?
2073,u3108,NURSE,m203,the godfather,?,?
2075,u3110,PRIEST,m203,the godfather,?,?
2076,u3111,SOLLOZZO,m203,the godfather,?,?
2077,u3113,TESSIO,m203,the godfather,?,?
2078,u3114,VITELLI,m203,the godfather,?,?
2079,u3115,VOICE,m203,the godfather,?,?
2080,u3116,WOLTZ,m203,the godfather,?,?
2082,u3120,JOAN,m204,the talented mr. ripley,?,?
2083,u3121,MACCARRON,m204,the talented mr. ripley,?,?
2084,u3127,VERRECCHIA,m204,the talented mr. ripley,?,?
2085,u3128,ANDY,m205,taxi driver,?,?
2087,u3133,MAN IN BUSINESS SUIT,m205,taxi driver,?,?
2088,u3134,PALANTINE,m205,taxi driver,?,?
2089,u3136,SECRET SERVICE MAN,m205,taxi driver,?,?
2090,u3137,SPORT,m205,taxi driver,?,?
2091,u3141,CARLA,m206,the rock,?,?
2092,u3144,SANCHEZ,m206,the rock,?,?
2093,u3147,DOYLE,m207,the majestic,?,?
2094,u3148,ELDRIDGE,m207,the majestic,?,?
2095,u3149,FITTS,m207,the majestic,?,?
2096,u3151,JERRY,m207,the majestic,?,?
2097,u3152,LARDNER,m207,the majestic,?,?
2098,u3155,MRS. TERWILLIGER,m207,the majestic,?,?
2099,u3156,OLD TIM,m207,the majestic,?,?
2100,u3158,SANDRA,m207,the majestic,?,?
2101,u3159,SAUNDERS,m207,the majestic,?,?
2102,u3160,STANTON,m207,the majestic,?,?
2103,u3161,SUPER,m207,the majestic,?,?
2104,u3163,CATHY,m208,the birds,?,?
2105,u3165,DEKE,m208,the birds,?,?
2106,u3166,HARRY'S VOICE,m208,the birds,?,?
2107,u3167,HELEN,m208,the birds,?,?
2108,u3169,MALONE,m208,the birds,?,?
2109,u3170,MAN,m208,the birds,?,?
2110,u3173,MRS. BUNDY,m208,the birds,?,?
2111,u3175,SALESMAN,m208,the birds,?,?
2112,u3176,SHOLES,m208,the birds,?,?
2113,u3177,WOMAN,m208,the birds,?,?
2114,u3179,GEORGINA,m209,the body snatcher,?,?
2115,u3181,JOSEPH,m209,the body snatcher,?,?
2116,u3184,MRS. MACBRIDE,m209,the body snatcher,?,?
2117,u3185,MRS. MARSH,m209,the body snatcher,?,?
2118,u3187,CAPTAIN,m210,the crow: salvation,?,?
2119,u3188,DUTTON,m210,the crow: salvation,?,?
2120,u3190,ERLICH,m210,the crow: salvation,?,?
2121,u3191,MADDEN,m210,the crow: salvation,?,?
2122,u3193,TOMMY,m210,the crow: salvation,?,?
2123,u3194,TOOMEY,m210,the crow: salvation,?,?
2124,u3195,TRACY,m210,the crow: salvation,?,?
2125,u3196,WALSH,m210,the crow: salvation,?,?
2126,u3198,BOBBY,m211,the day the earth stood still,?,?
2127,u3199,CAPTAIN,m211,the day the earth stood still,?,?
2128,u3202,HILDA,m211,the day the earth stood still,?,?
2129,u3203,JEWELER,m211,the day the earth stood still,?,?
2130,u3205,LIEUTENANT,m211,the day the earth stood still,?,?
2131,u3206,MAJOR,m211,the day the earth stood still,?,?
2132,u3210,EDGAR,m212,the lost boys,?,?
2133,u3211,GRANDPA,m212,the lost boys,?,?
2134,u3212,LADDIE,m212,the lost boys,?,?
2136,u3219,BLAIR,m213,the thing,?,?
2143,u3229,SANCHEZ,m213,the thing,?,?
2144,u3231,DEAN FULTON,m214,the time machine,?,?
2145,u3234,KORUS,m214,the time machine,?,?
2147,u3237,MRS. WATCHIT,m214,the time machine,?,?
2148,u3240,THIN MAN,m214,the time machine,?,?
2149,u3242,VOX KIOSK,m214,the time machine,?,?
2151,u3245,DR. GRIES,m215,the jacket,?,?
2152,u3246,DR. LORENSON,m215,the jacket,?,?
2153,u3247,DR. MORGAN,m215,the jacket,?,?
2154,u3249,JEAN,m215,the jacket,?,?
2155,u3253,TENNY,m215,the jacket,?,?
2156,u3255,DARRYL,m216,thelma & louise,?,?
2157,u3256,HAL,m216,thelma & louise,?,?
2158,u3257,HARLAN,m216,thelma & louise,?,?
2159,u3260,LENA,m216,thelma & louise,?,?
2160,u3262,MAJOR,m216,thelma & louise,?,?
2161,u3263,MAX,m216,thelma & louise,?,?
2162,u3264,PATROLMAN,m216,thelma & louise,?,?
2163,u3265,SARAH,m216,thelma & louise,?,?
2164,u3267,TRUCKER,m216,thelma & louise,?,?
2165,u3268,BOSS'S DISABLED BROTHER,m217,there's something about mary,?,?
2166,u3269,DETECTIVE CAVALLO,m217,there's something about mary,?,?
2167,u3271,DR. LALONDE,m217,there's something about mary,?,?
2168,u3272,FRIEND #1,m217,there's something about mary,?,?
2171,u3278,MARY'S DAD,m217,there's something about mary,?,?
2172,u3279,MARY'S MOM,m217,there's something about mary,?,?
2173,u3280,POLICE OFFICER,m217,there's something about mary,?,?
2174,u3281,RENISE,m217,there's something about mary,?,?
2175,u3285,WARREN,m217,there's something about mary,?,?
2176,u3286,ADMIRAL ANDERSON,m218,thirteen days,?,?
2177,u3287,BOBBY,m218,thirteen days,?,?
2178,u3288,BUNDY,m218,thirteen days,?,?
2179,u3289,DOBRYNIN,m218,thirteen days,?,?
2180,u3290,FOMIN,m218,thirteen days,?,?
2181,u3291,GENERAL TAYLOR,m218,thirteen days,?,?
2182,u3292,HELEN,m218,thirteen days,?,?
2183,u3294,KEVIN,m218,thirteen days,?,?
2184,u3295,MCCONE,m218,thirteen days,?,?
2185,u3296,MCNAMARA,m218,thirteen days,?,?
2186,u3297,RESTON,m218,thirteen days,?,?
2187,u3298,SCALI,m218,thirteen days,?,?
2188,u3300,CARL,m219,thunderheart,?,?
2189,u3301,CLEAR MOON,m219,thunderheart,?,?
2190,u3304,DENNIS,m219,thunderheart,?,?
2191,u3305,LOOKS TWICE,m219,thunderheart,?,?
2192,u3306,MAGGIE,m219,thunderheart,?,?
2193,u3307,RADIO,m219,thunderheart,?,?
2194,u3309,TULLY,m219,thunderheart,?,?
2195,u3310,YELLOW BIRD,m219,thunderheart,?,?
2196,u3312,CHP,m220,top gun,?,?
2197,u3314,FUNGUS,m220,top gun,?,?
2198,u3315,GIRL,m220,top gun,?,?
2200,u3319,ICEMAN,m220,top gun,?,?
2202,u3322,SLIDER,m220,top gun,?,?
2204,u3325,WIZARD,m220,top gun,?,?
2207,u3328,CALLER,m221,total recall,?,?
2208,u3329,CLERK,m221,total recall,?,?
2211,u3334,GEORGE,m221,total recall,?,?
2213,u3337,JOHNNY,m221,total recall,?,?
2215,u3343,STEVENS,m221,total recall,?,?
2216,u3344,BURT,m222,tremors,?,?
2218,u3347,HEATHER,m222,tremors,?,?
2219,u3348,JIM,m222,tremors,?,?
2221,u3350,OLD FRED,m222,tremors,?,?
2222,u3351,PHAM VAN,m222,tremors,?,?
2223,u3354,BADALATO,m223,true believer,?,?
2224,u3355,BALLISTICS EXPERT,m223,true believer,?,?
2225,u3356,CONNIE,m223,true believer,?,?
2226,u3358,ESPARZA,m223,true believer,?,?
2227,u3359,FULTON,m223,true believer,?,?
2228,u3360,GANG EXPERT,m223,true believer,?,?
2229,u3361,JUDGE,m223,true believer,?,?
2230,u3363,MRS. ESPARZA,m223,true believer,?,?
2231,u3364,MS. GORDON,m223,true believer,?,?
2232,u3369,SKLAROFF,m223,true believer,?,?
2233,u3370,STIPE,m223,true believer,?,?
2234,u3371,ALBERT,m224,twin peaks: fire walk with me,?,?
2235,u3372,BOB'S VOICE,m224,twin peaks: fire walk with me,?,?
2236,u3374,CABLE,m224,twin peaks: fire walk with me,?,?
2237,u3375,CARL,m224,twin peaks: fire walk with me,?,?
2238,u3376,CLIFF,m224,twin peaks: fire walk with me,?,?
2239,u3377,COLE,m224,twin peaks: fire walk with me,?,?
2240,u3378,COOPER,m224,twin peaks: fire walk with me,?,?
2241,u3381,ED,m224,twin peaks: fire walk with me,?,?
2242,u3382,HAROLD,m224,twin peaks: fire walk with me,?,?
2243,u3383,IRENE,m224,twin peaks: fire walk with me,?,?
2244,u3384,JACK,m224,twin peaks: fire walk with me,?,?
2245,u3385,JACOBY,m224,twin peaks: fire walk with me,?,?
2246,u3386,JACQUES,m224,twin peaks: fire walk with me,?,?
2247,u3388,JERRY,m224,twin peaks: fire walk with me,?,?
2248,u3389,JOSIE,m224,twin peaks: fire walk with me,?,?
2249,u3392,LEO,m224,twin peaks: fire walk with me,?,?
2250,u3393,MAN FROM ANOTHER PLACE,m224,twin peaks: fire walk with me,?,?
2251,u3394,NORMA,m224,twin peaks: fire walk with me,?,?
2252,u3395,PETE,m224,twin peaks: fire walk with me,?,?
2253,u3396,SARAH,m224,twin peaks: fire walk with me,?,?
2254,u3397,SHELLY,m224,twin peaks: fire walk with me,?,?
2255,u3399,TERESA,m224,twin peaks: fire walk with me,?,?
2256,u3400,TRUMAN,m224,twin peaks: fire walk with me,?,?
2257,u3401,ABRAMS,m225,the verdict,?,?
2258,u3402,ALITO,m225,the verdict,?,?
2259,u3403,BISHOP,m225,the verdict,?,?
2260,u3404,CLAIRE,m225,the verdict,?,?
2261,u3406,DONEGHY,m225,the verdict,?,?
2262,u3411,JIMMY,m225,the verdict,?,?
2263,u3415,MAID,m225,the verdict,?,?
2264,u3416,MARY ROONEY,m225,the verdict,?,?
2265,u3418,ROONEY,m225,the verdict,?,?
2266,u3420,TOWLER,m225,the verdict,?,?
2267,u3421,VOICE,m225,the verdict,?,?
2268,u3422,YOUNG LAWYER,m225,the verdict,?,?
2269,u3423,ALONZO HOGUE,m226,the war of the worlds,?,?
2270,u3424,CHIEF OF STAFF,m226,the war of the worlds,?,?
2271,u3426,COLONEL,m226,the war of the worlds,?,?
2272,u3427,FIDDLER,m226,the war of the worlds,?,?
2273,u3428,GENERAL MANN,m226,the war of the worlds,?,?
2274,u3429,GRATZMAN,m226,the war of the worlds,?,?
2275,u3430,M.P. DRIVER,m226,the war of the worlds,?,?
2276,u3431,PASTOR COLLINS,m226,the war of the worlds,?,?
2277,u3432,RADIO VOICE,m226,the war of the worlds,?,?
2278,u3433,RANGER,m226,the war of the worlds,?,?
2279,u3434,SALVADOR,m226,the war of the worlds,?,?
2280,u3435,SECRETARY,m226,the war of the worlds,?,?
2281,u3436,SHERIFF,m226,the war of the worlds,?,?
2282,u3438,WASH PERRY,m226,the war of the worlds,?,?
2283,u3441,DR. HEFNER,m227,new nightmare,?,?
2284,u3444,HIGHWAY PATROLMAN #1,m227,new nightmare,?,?
2285,u3445,HOST,m227,new nightmare,?,?
2287,u3448,MAN'S VOICE,m227,new nightmare,?,?
2288,u3449,ROBERT ENGLUND,m227,new nightmare,?,?
2289,u3450,SARA,m227,new nightmare,?,?
2290,u3451,WES,m227,new nightmare,?,?
2291,u3452,ALICE,m228,white squall,?,?
2292,u3453,ALL,m228,white squall,?,?
2293,u3454,BILL,m228,white squall,?,?
2294,u3455,CHARLES,m228,white squall,?,?
2295,u3457,COMMANDER,m228,white squall,?,?
2296,u3458,DOWNING,m228,white squall,?,?
2297,u3459,FRANCIS,m228,white squall,?,?
2298,u3460,GEORGE,m228,white squall,?,?
2299,u3462,LAWFORD,m228,white squall,?,?
2300,u3463,MIDDY,m228,white squall,?,?
2301,u3464,PHIL,m228,white squall,?,?
2302,u3465,RICK,m228,white squall,?,?
2303,u3466,ROBIN,m228,white squall,?,?
2305,u3469,TERRY,m228,white squall,?,?
2306,u3470,TOD,m228,white squall,?,?
2307,u3471,TYLER,m228,white squall,?,?
2308,u3472,WILL,m228,white squall,?,?
2309,u3473,ARTIE,m229,wild at heart,?,?
2310,u3474,BEANY,m229,wild at heart,?,?
2311,u3475,BLACK MAN,m229,wild at heart,?,?
2312,u3477,BUCK,m229,wild at heart,?,?
2313,u3478,CALLER #1,m229,wild at heart,?,?
2314,u3479,CHET,m229,wild at heart,?,?
2315,u3480,DROP SHADOW,m229,wild at heart,?,?
2316,u3481,ERV,m229,wild at heart,?,?
2317,u3482,GEORGE,m229,wild at heart,?,?
2318,u3483,GOOD WITCH,m229,wild at heart,?,?
2319,u3484,IDIOT PUNK,m229,wild at heart,?,?
2320,u3487,MANAGER,m229,wild at heart,?,?
2321,u3489,PACE,m229,wild at heart,?,?
2322,u3490,PERDITA,m229,wild at heart,?,?
2323,u3491,REGGIE,m229,wild at heart,?,?
2324,u3492,REPORTER,m229,wild at heart,?,?
2325,u3496,GOATEE KID,m230,wonder boys,?,?
2326,u3498,GREENHUT,m230,wonder boys,?,?
2327,u3499,HANK,m230,wonder boys,?,?
2328,u3502,MISS SLOVIAK,m230,wonder boys,?,?
2329,u3503,OFFICER PUPCIK,m230,wonder boys,?,?
2330,u3505,SARA'S VOICE,m230,wonder boys,?,?
2331,u3506,TRAXLER,m230,wonder boys,?,?
2332,u3507,VERNON,m230,wonder boys,?,?
2333,u3508,VERNON HARDAPPLE,m230,wonder boys,?,?
2334,u3509,WALTER,m230,wonder boys,?,?
2335,u3510,WALTER'S VOICE,m230,wonder boys,?,?
2336,u3514,MAN,m231,the woodsman,?,?
2337,u3515,MARY-KAY,m231,the woodsman,?,?
2338,u3521,CATFISH,m232,the abyss,?,?
2339,u3522,COFFEY,m232,the abyss,?,?
2340,u3523,HIPPY,m232,the abyss,?,?
2341,u3524,JAMMER,m232,the abyss,?,?
2342,u3526,MONK,m232,the abyss,?,?
2343,u3527,ONE NIGHT,m232,the abyss,?,?
2344,u3528,SONNY,m232,the abyss,?,?
2345,u3529,ANNA,m233,l'avventura,?,?
2346,u3530,ANNA'S FATHER,m233,l'avventura,?,?
2347,u3531,CARABINIERE,m233,l'avventura,?,?
2348,u3533,CORRADO,m233,l'avventura,?,?
2349,u3534,ETTORE,m233,l'avventura,?,?
2350,u3535,FATHER,m233,l'avventura,?,?
2351,u3536,GIULIA,m233,l'avventura,?,?
2352,u3537,GOFFREDO,m233,l'avventura,?,?
2353,u3538,LIEUTENANT,m233,l'avventura,?,?
2354,u3539,MAN'S VOICE,m233,l'avventura,?,?
2355,u3540,MARSHAL,m233,l'avventura,?,?
2356,u3541,MIDWIFE,m233,l'avventura,?,?
2357,u3542,OLD MAN,m233,l'avventura,?,?
2358,u3544,RAIMONDO,m233,l'avventura,?,?
2359,u3546,WOMAN'S VOICE,m233,l'avventura,?,?
2360,u3547,YOUNG SAILOR,m233,l'avventura,?,?
2361,u3548,ZURIA,m233,l'avventura,?,?
2362,u3550,ELDERLY NUN,m234,agnes of god,?,?
2363,u3551,EVE,m234,agnes of god,?,?
2364,u3552,LARRY,m234,agnes of god,?,?
2365,u3553,LEVEAU,m234,agnes of god,?,?
2366,u3554,MAMA,m234,agnes of god,?,?
2367,u3556,MONSIGNOR,m234,agnes of god,?,?
2368,u3558,SISTER ANNE,m234,agnes of god,?,?
2369,u3559,AUDREY,m235,a hard day's night,?,?
2370,u3560,BLONDE,m235,a hard day's night,?,?
2371,u3562,BOYS,m235,a hard day's night,?,?
2372,u3563,DIRECTOR,m235,a hard day's night,?,?
2373,u3564,FLOOR MANAGER,m235,a hard day's night,?,?
2374,u3565,FRANK,m235,a hard day's night,?,?
2375,u3573,POLICEMAN,m235,a hard day's night,?,?
2376,u3575,SECRETARY,m235,a hard day's night,?,?
2377,u3576,SERGEANT,m235,a hard day's night,?,?
2379,u3579,BROUSSARD,m236,alien,?,?
2380,u3580,COMPUTER,m236,alien,?,?
2381,u3581,FAUST,m236,alien,?,?
2382,u3583,MELKONIS,m236,alien,?,?
2383,u3584,ROBY,m236,alien,?,?
2384,u3586,ACKLAND,m237,alien vs. predator,?,?
2385,u3587,BEAUVAIS,m237,alien vs. predator,?,?
2386,u3588,CASSIE,m237,alien vs. predator,?,?
2387,u3589,DE VRIES,m237,alien vs. predator,?,?
2388,u3590,DILLER,m237,alien vs. predator,?,?
2389,u3591,DRISCOLL,m237,alien vs. predator,?,?
2390,u3592,GUTTIEREZ,m237,alien vs. predator,?,?
2391,u3593,HIROKO,m237,alien vs. predator,?,?
2392,u3594,KAMEN,m237,alien vs. predator,?,?
2393,u3595,MINH,m237,alien vs. predator,?,?
2394,u3596,PARSONS,m237,alien vs. predator,?,?
2395,u3597,REVNA,m237,alien vs. predator,?,?
2396,u3598,YORK,m237,alien vs. predator,?,?
2397,u3608,MISS CASWELL,m238,all about eve,?,?
2398,u3609,OPERATOR'S VOICE,m238,all about eve,?,?
2399,u3610,PIANIST,m238,all about eve,?,?
2400,u3613,BRADLEE,m239,all the president's men,?,?
2401,u3614,CADDY,m239,all the president's men,?,?
2402,u3615,CLAWSEN,m239,all the president's men,?,?
2403,u3616,DAHLBERG,m239,all the president's men,?,?
2404,u3617,DARDIS,m239,all the president's men,?,?
2405,u3619,FOREIGN EDITOR,m239,all the president's men,?,?
2406,u3620,HANNAH,m239,all the president's men,?,?
2407,u3621,HUNT,m239,all the president's men,?,?
2408,u3622,IRWIN,m239,all the president's men,?,?
2409,u3623,JANE,m239,all the president's men,?,?
2410,u3624,JUDGE,m239,all the president's men,?,?
2411,u3625,MCCORD,m239,all the president's men,?,?
2412,u3626,MITCHELL,m239,all the president's men,?,?
2413,u3627,MRS. GRAHAM,m239,all the president's men,?,?
2414,u3628,NATIONAL EDITOR,m239,all the president's men,?,?
2415,u3630,SECRETARY,m239,all the president's men,?,?
2416,u3632,SIMONS,m239,all the president's men,?,?
2417,u3633,SLOAN,m239,all the president's men,?,?
2418,u3634,SWEET OLD LADY,m239,all the president's men,?,?
2419,u3636,CHOIR TEACHER,m240,american pie,?,?
2421,u3638,COLLEGE CHICK,m240,american pie,?,?
2422,u3639,FINCH,m240,american pie,?,?
2423,u3643,JIM'S DAD,m240,american pie,?,?
2424,u3645,KEVIN'S BROTHER,m240,american pie,?,?
2426,u3649,PORNO-CHANNEL CHICK,m240,american pie,?,?
2427,u3650,SHERMAN,m240,american pie,?,?
2428,u3651,SOPHOMORE CHICK,m240,american pie,?,?
2430,u3655,AMY,m241,an american werewolf in paris,?,?
2431,u3657,CHIEF,m241,an american werewolf in paris,?,?
2432,u3659,COP,m241,an american werewolf in paris,?,?
2433,u3660,DESK OFFICER,m241,an american werewolf in paris,?,?
2434,u3662,LEDUC,m241,an american werewolf in paris,?,?
2435,u3665,TERRENCE,m241,an american werewolf in paris,?,?
2436,u3666,ANASTASIA,m242,anastasia,?,?
2437,u3668,BARTOK,m242,anastasia,?,?
2438,u3670,GREGOR,m242,anastasia,?,?
2439,u3671,NICHOLAS,m242,anastasia,?,?
2440,u3672,RASPUTIN,m242,anastasia,?,?
2441,u3673,SOPHIE,m242,anastasia,?,?
2442,u3674,TATIANA,m242,anastasia,?,?
2443,u3676,1ST MAN,m243,annie hall,?,?
2444,u3677,2ND MAN,m243,annie hall,?,?
2445,u3678,ACTOR,m243,annie hall,?,?
2446,u3679,ACTRESS,m243,annie hall,?,?
2447,u3682,ALVY'S FATHER,m243,annie hall,?,?
2448,u3683,ALVY'S MOTHER,m243,annie hall,?,?
2449,u3684,ALVY'S VOICE,m243,annie hall,?,?
2450,u3685,ALVY'S VOICE-OVER,m243,annie hall,?,?
2451,u3687,ANNIE'S VOICE,m243,annie hall,?,?
2452,u3688,ANNIE'S VOICE-OVER,m243,annie hall,?,?
2453,u3689,DUANE,m243,annie hall,?,?
2454,u3690,GIRL DATE,m243,annie hall,?,?
2455,u3691,MAN IN LINE,m243,annie hall,?,?
2456,u3692,MOM HALL,m243,annie hall,?,?
2457,u3693,OFFICER,m243,annie hall,?,?
2458,u3694,REPORTER,m243,annie hall,?,?
2459,u3697,TEACHER,m243,annie hall,?,?
2460,u3698,TESSIE,m243,annie hall,?,?
2461,u3700,AMERICA,m244,the anniversary party,?,?
2462,u3701,ASTRID,m244,the anniversary party,?,?
2463,u3705,JEFFREY,m244,the anniversary party,?,?
2464,u3709,MAC,m244,the anniversary party,?,?
2465,u3716,AZTECA,m245,antz,?,?
2466,u3718,BARBATUS,m245,antz,?,?
2467,u3719,CARPENTER,m245,antz,?,?
2468,u3720,FORMICA,m245,antz,?,?
2469,u3721,HANDMAIDEN #2,m245,antz,?,?
2470,u3722,MOTIVATIONAL COUNSELLOR,m245,antz,?,?
2471,u3723,QUEEN,m245,antz,?,?
2472,u3726,BLONDE,m246,the apartment,?,?
2473,u3733,MATUSCHKA,m246,the apartment,?,?
2475,u3735,MOFFETT,m246,the apartment,?,?
2476,u3736,MRS. DREYFUSS,m246,the apartment,?,?
2477,u3737,MRS. LIEBERMAN,m246,the apartment,?,?
2478,u3740,TOMMY,m246,the apartment,?,?
2479,u3741,VANDERHOF,m246,the apartment,?,?
2480,u3743,AUSTRALIAN,m247,apocalypse now,?,?
2481,u3747,CIVILIAN,m247,apocalypse now,?,?
2482,u3748,CLEAN,m247,apocalypse now,?,?
2483,u3749,COLBY,m247,apocalypse now,?,?
2484,u3750,COLONEL,m247,apocalypse now,?,?
2485,u3751,GASTON,m247,apocalypse now,?,?
2486,u3754,KURTZ'S WIFE,m247,apocalypse now,?,?
2487,u3756,LIEUTENANT,m247,apocalypse now,?,?
2488,u3757,MIKE,m247,apocalypse now,?,?
2489,u3758,MOONBY,m247,apocalypse now,?,?
2490,u3759,RADIO,m247,apocalypse now,?,?
2491,u3760,ROXANNE,m247,apocalypse now,?,?
2492,u3761,SERGEANT,m247,apocalypse now,?,?
2493,u3762,SOLDIER,m247,apocalypse now,?,?
2494,u3764,+++$+++ m248,arctic blue,?,?,
2495,u3768,KENAI,m248,arctic blue,?,?
2496,u3769,LEMALLE,m248,arctic blue,?,?
2497,u3770,MEYERLING,m248,arctic blue,?,?
2498,u3771,MITCHELL,m248,arctic blue,?,?
2499,u3772,NEFF,m248,arctic blue,?,?
2500,u3773,STATE POLICEMAN,m248,arctic blue,?,?
2501,u3774,VIKING BOB,m248,arctic blue,?,?
2502,u3775,WILDER,m248,arctic blue,?,?
2503,u3776,BEVERLY,m249,as good as it gets,?,?
2504,u3778,CHERYL,m249,as good as it gets,?,?
2505,u3779,DOCTOR,m249,as good as it gets,?,?
2506,u3782,HEAD WAITER,m249,as good as it gets,?,?
2507,u3783,JACKIE,m249,as good as it gets,?,?
2508,u3785,NORA,m249,as good as it gets,?,?
2509,u3786,RAY,m249,as good as it gets,?,?
2510,u3788,SPENCER,m249,as good as it gets,?,?
2511,u3789,VINCENT,m249,as good as it gets,?,?
2512,u3790,ZOE,m249,as good as it gets,?,?
2513,u3792,CABBY,m250,assassins,?,?
2514,u3793,CONTRACTOR/SCREEN,m250,assassins,?,?
2515,u3795,ESCORT,m250,assassins,?,?
2516,u3797,OFFICIAL,m250,assassins,?,?
2517,u3799,RATH/SCREEN,m250,assassins,?,?
2518,u3800,WOMAN,m250,assassins,?,?
2519,u3801,CHRIS,m251,asylum,?,?
2520,u3802,DIPLOMAT,m251,asylum,?,?
2521,u3804,HENRY,m251,asylum,?,?
2522,u3805,HOLLY,m251,asylum,?,?
2523,u3806,HONZA,m251,asylum,?,?
2524,u3807,JAHN,m251,asylum,?,?
2525,u3808,JAROSLAV,m251,asylum,?,?
2526,u3810,KATKA,m251,asylum,?,?
2527,u3811,LAWRENCE,m251,asylum,?,?
2528,u3812,MIRA,m251,asylum,?,?
2529,u3814,STUDENT,m251,asylum,?,?
2532,u3818,HAROLD,m252,a walk to remember,?,?
2533,u3821,LUIS,m252,a walk to remember,?,?
2534,u3823,REV. SULLIVAN,m252,a walk to remember,?,?
2535,u3824,BIFF,m253,back to the future,?,?
2536,u3825,CLERK,m253,back to the future,?,?
2537,u3826,DICK,m253,back to the future,?,?
2538,u3827,EILEEN,m253,back to the future,?,?
2539,u3830,MR. ARKY,m253,back to the future,?,?
2540,u3831,N.R.C. AGENT REESE,m253,back to the future,?,?
2541,u3832,OPERATOR,m253,back to the future,?,?
2542,u3834,SUZY,m253,back to the future,?,?
2543,u3835,WAITRESS,m253,back to the future,?,?
2544,u3836,BOY,m254,badlands,?,?
2545,u3837,CATO,m254,badlands,?,?
2546,u3838,CLERK,m254,badlands,?,?
2547,u3839,DEPUTY,m254,badlands,?,?
2548,u3840,FATHER,m254,badlands,?,?
2549,u3841,GIRL,m254,badlands,?,?
2550,u3844,RICH MAN,m254,badlands,?,?
2551,u3845,ROUGHNECK,m254,badlands,?,?
2552,u3846,SHERIFF,m254,badlands,?,?
